"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PMCCBUS","201305","35.278","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201306","26.588","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201307","26.742","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201308","31.65","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201309","33.993","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201310","31.301","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201311","44.658","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201312","55.27","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201313","558.141","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201401","67.673","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201402","68.172","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201403","62.739","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201404","36.109","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201405","40.187","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201406","34.552","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201407","31.243","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201408","32.066","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201409","40.32","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201410","45.639","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201411","56.503","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201412","62.492","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201413","577.695","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201501","99.709","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201502","89.7","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201503","80.4","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201504","61.196","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201505","59.892","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201506","48.743","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201507","51.722","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201508","55.152","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201509","52.882","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201510","82.388","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201511","87.308","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201512","95.195","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201513","864.289","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201601","91.326","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201602","85.55","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201603","73.573","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201604","65.721","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201605","62.522","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201606","52.484","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201607","54.346","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201608","50.799","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201609","56.542","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201610","67.448","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201611","72.421","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201612","99.143","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201613","831.876","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201701","92.602","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201702","75.006","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201703","77.201","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201704","64.207","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201705","57.288","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201706","57.954","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201707","50.445","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201708","55.225","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201709","53.214","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201710","62.092","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201711","76.806","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201712","97.469","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201713","819.512","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201801","106.283","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201802","78.228","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201803","77.737","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201804","69.797","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201805","55.582","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201806","50.468","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201807","50.008","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201808","48.647","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201809","49.971","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201810","71.126","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201811","84.754","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201812","102.141","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201813","844.742","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201901","101.005","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201902","87.282","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201903","84.723","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201904","65.065","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201905","58.992","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201906","53.244","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201907","52.942","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201908","61.732","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201909","49.431","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201910","61.734","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201911","85.355","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201912","95.26","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","201913","856.766","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202001","94.58","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202002","84.763","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202003","76.679","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202004","63.005","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202005","67.09","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202006","56.311","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202007","52.057","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202008","51.15","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202009","58.004","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202010","65.685","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202011","71.332","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202012","85.927","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202013","826.581","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202101","99.357","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202102","98.499","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202103","88.979","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202104","71.944","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202105","66.456","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202106","59.339","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202107","54.513","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202108","52.375","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202109","58.902","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202110","70.84","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202111","81.154","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202112","95.719","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202113","898.078","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202201","108.178","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202202","107.535","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202203","94.129","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202204","74.738","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202205","69.462","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202206","62.377","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202207","56.898","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202208","56.198","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202209","62.227","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202210","74.301","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202211","81.94","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202212","99.015","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202213","947.001","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202301","104.254","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202302","105.305","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202303","94.868","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202304","74.028","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202305","69.242","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202306","62.808","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202307","57.163","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202308","56.364","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202309","61.379","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202310","73.733","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202311","81.333","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202312","96.404","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202313","936.882","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"PMCCBUS","202401","106.543","3","Petroleum Consumed by the Commercial Sector (Excluding Biofuels)","Trillion Btu"
"FFCCBUS","194913","2648.923","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195013","2815.069","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195113","2719.54","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195213","2655.854","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195313","2496.7","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195413","2442.472","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195513","2546.618","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195613","2592.912","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195713","2436.037","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195813","2544.197","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","195913","2637.192","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196013","2710.801","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196113","2753.948","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196213","2913.36","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196313","2911.139","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196413","2967.878","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196513","3168.168","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196613","3400.467","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196713","3759.519","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196813","3891.486","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","196913","4077.608","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197013","4229.316","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197113","4316.75","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197213","4404.971","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197301","657.412","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197302","623.246","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197303","491.568","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197304","362.842","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197305","288.059","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197306","225.909","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197307","195.658","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197308","203.65","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197309","207.614","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197310","263.801","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197311","388.556","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197312","507.96","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197313","4416.276","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197401","631.277","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197402","536.374","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197403","469.676","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197404","373.212","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197405","264.735","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197406","213.344","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197407","194.145","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197408","196.214","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197409","213.28","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197410","281.162","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197411","352.851","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197412","525.971","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197413","4252.241","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197501","546.081","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197502","521.702","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197503","467.273","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197504","420.505","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197505","259.34","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197506","204.318","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197507","186.228","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197508","188.025","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197509","205.794","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197510","246.675","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197511","305.454","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197512","499.895","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197513","4051.29","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197601","636.857","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197602","546.699","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197603","444.072","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197604","337.883","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197605","274.496","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197606","224.748","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197607","194.738","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197608","198.686","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197609","207.532","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197610","266.427","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197611","433.246","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197612","597.164","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197613","4362.547","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197701","699.336","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197702","586.083","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197703","420.457","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197704","320.866","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197705","252.282","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197706","219.181","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197707","202.033","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197708","204.146","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197709","208.595","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197710","265.157","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197711","341.545","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197712","528.361","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197713","4248.042","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197801","593.992","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197802","600.608","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197803","524.255","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197804","336.787","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197805","280.069","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197806","219.457","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197807","196.63","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197808","209.271","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197809","211.678","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197810","269.201","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197811","347.591","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197812","507.738","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197813","4297.278","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197901","653.227","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197902","646.803","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197903","502.403","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197904","369.129","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197905","271.275","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197906","213.814","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197907","190.089","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197908","194.095","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197909","200.363","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197910","261.06","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197911","358.956","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197912","490.941","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","197913","4352.156","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
"FFCCBUS","198001","560.557","4","Total Fossil Fuels Consumed by the Commercial Sector","Trillion Btu"
